"","title","writer","written","rating","word","sentiment_bayes"
"372","A fantastic museum doing its best with Covid","pnhmrk","Oct 2020",3,"world","unknown"
"373","A fantastic museum doing its best with Covid","pnhmrk","Oct 2020",3,"house","unknown"
"374","A fantastic museum doing its best with Covid","pnhmrk","Oct 2020",3,"world’s","unknown"
"375","A fantastic museum doing its best with Covid","pnhmrk","Oct 2020",3,"pieces","unknown"
"376","A fantastic museum doing its best with Covid","pnhmrk","Oct 2020",3,"depth","unknown"
"377","A fantastic museum doing its best with Covid","pnhmrk","Oct 2020",3,"width","unknown"
"378","A fantastic museum doing its best with Covid","pnhmrk","Oct 2020",3,"collection","unknown"
"379","A fantastic museum doing its best with Covid","pnhmrk","Oct 2020",3,"museum","unknown"
"380","A fantastic museum doing its best with Covid","pnhmrk","Oct 2020",3,"reopened","unknown"
"381","A fantastic museum doing its best with Covid","pnhmrk","Oct 2020",3,"lockdown","unknown"
"382","A fantastic museum doing its best with Covid","pnhmrk","Oct 2020",3,"collection","unknown"
"383","A fantastic museum doing its best with Covid","pnhmrk","Oct 2020",3,"isn’t","unknown"
"384","A fantastic museum doing its best with Covid","pnhmrk","Oct 2020",3,"view","unknown"
"385","A fantastic museum doing its best with Covid","pnhmrk","Oct 2020",3,"what’s","unknown"
"386","A long one-way walk through","lornabookworm","Oct 2020",5,"booked","unknown"
"387","A long one-way walk through","lornabookworm","Oct 2020",5,"advance","unknown"
"388","A long one-way walk through","lornabookworm","Oct 2020",5,"straightforward","unknown"
"389","A long one-way walk through","lornabookworm","Oct 2020",5,"follow","unknown"
"390","A long one-way walk through","lornabookworm","Oct 2020",5,"arrows","unknown"
"391","A long one-way walk through","lornabookworm","Oct 2020",5,"selection","unknown"
"392","A long one-way walk through","lornabookworm","Oct 2020",5,"pieces","unknown"
"393","A long one-way walk through","lornabookworm","Oct 2020",5,"ancient","unknown"
"394","A long one-way walk through","lornabookworm","Oct 2020",5,"times","unknown"
"395","A long one-way walk through","lornabookworm","Oct 2020",5,"recent","unknown"
"396","A long one-way walk through","lornabookworm","Oct 2020",5,"leave","unknown"
"397","A long one-way walk through","lornabookworm","Oct 2020",5,"trail","unknown"
"398","A long one-way walk through","lornabookworm","Oct 2020",5,"intervals","unknown"
"399","A long one-way walk through","lornabookworm","Oct 2020",5,"cup","unknown"
"400","A long one-way walk through","lornabookworm","Oct 2020",5,"tea","unknown"
"401","A long one-way walk through","lornabookworm","Oct 2020",5,"round","unknown"
"402","A long one-way walk through","lornabookworm","Oct 2020",5,"shop","unknown"
"403","A long one-way walk through","lornabookworm","Oct 2020",5,"rejoin","unknown"
"404","A long one-way walk through","lornabookworm","Oct 2020",5,"path","unknown"
"405","A long one-way walk through","lornabookworm","Oct 2020",5,"left","unknown"
"406","A little bit of history.","Lindsay S","Oct 2020",5,"visited","unknown"
"407","A little bit of history.","Lindsay S","Oct 2020",5,"child","unknown"
"408","A little bit of history.","Lindsay S","Oct 2020",5,"coming","unknown"
"409","A little bit of history.","Lindsay S","Oct 2020",5,"evoked","unknown"
"410","A little bit of history.","Lindsay S","Oct 2020",5,"memories","unknown"
"411","A little bit of history.","Lindsay S","Oct 2020",5,"happily","joy"
"412","A little bit of history.","Lindsay S","Oct 2020",5,"wander","unknown"
"413","A little bit of history.","Lindsay S","Oct 2020",5,"hours","unknown"
"414","If you like old stuff ...","Karen E","Oct 2020",4,"loved","unknown"
"415","If you like old stuff ...","Karen E","Oct 2020",4,"wandering","unknown"
"416","If you like old stuff ...","Karen E","Oct 2020",4,"round","unknown"
"417","If you like old stuff ...","Karen E","Oct 2020",4,"museum","unknown"
"418","If you like old stuff ...","Karen E","Oct 2020",4,"exhibits","unknown"
"419","Lovely morning ...","AdeW6","Oct 2020",5,"spent","unknown"
"420","Lovely morning ...","AdeW6","Oct 2020",5,"perusing","unknown"
"421","Lovely morning ...","AdeW6","Oct 2020",5,"exhibitions","unknown"
"422","Lovely morning ...","AdeW6","Oct 2020",5,"nice","unknown"
"423","Lovely morning ...","AdeW6","Oct 2020",5,"helpful","unknown"
"424","Lovely morning ...","AdeW6","Oct 2020",5,"staff","unknown"
"425","Lovely morning ...","AdeW6","Oct 2020",5,"cared","unknown"
"426","Lovely morning ...","AdeW6","Oct 2020",5,"safe","unknown"
"427","Lovely morning ...","AdeW6","Oct 2020",5,"pleased","joy"
"428","A wet day in London","Mark S","Oct 2020",5,"amazing","surprise"
"429","A wet day in London","Mark S","Oct 2020",5,"it’s","unknown"
"430","A wet day in London","Mark S","Oct 2020",5,"free","unknown"
"431","A wet day in London","Mark S","Oct 2020",5,"egypt","unknown"
"432","A wet day in London","Mark S","Oct 2020",5,"childhood","unknown"
"433","A wet day in London","Mark S","Oct 2020",5,"dream","unknown"
"434","A wet day in London","Mark S","Oct 2020",5,"fascinating","joy"
"435","A wet day in London","Mark S","Oct 2020",5,"history","unknown"
"436","A wet day in London","Mark S","Oct 2020",5,"book","unknown"
"437","A wet day in London","Mark S","Oct 2020",5,"trip","unknown"
"438","A wet day in London","Mark S","Oct 2020",5,"egypt","unknown"
"439","Interesting but...","Billisen C","Oct 2020",3,"nice","unknown"
"440","Interesting but...","Billisen C","Oct 2020",3,"covid","unknown"
"441","Interesting but...","Billisen C","Oct 2020",3,"routing","unknown"
"442","Interesting but...","Billisen C","Oct 2020",3,"welcomed","unknown"
"443","Interesting but...","Billisen C","Oct 2020",3,"annoying","anger"
"444","Interesting but...","Billisen C","Oct 2020",3,"eat","unknown"
"445","Interesting but...","Billisen C","Oct 2020",3,"lunch","unknown"
"446","Interesting but...","Billisen C","Oct 2020",3,"cafe","unknown"
"447","Interesting but...","Billisen C","Oct 2020",3,"im","unknown"
"448","Interesting but...","Billisen C","Oct 2020",3,"museum","unknown"
"449","Interesting but...","Billisen C","Oct 2020",3,"im","unknown"
"450","Interesting but...","Billisen C","Oct 2020",3,"glad","joy"
"451","Interesting but...","Billisen C","Oct 2020",3,"didnt","unknown"
"452","Interesting but...","Billisen C","Oct 2020",3,"bring","unknown"
"453","Interesting but...","Billisen C","Oct 2020",3,"kids","unknown"
"454","Interesting but...","Billisen C","Oct 2020",3,"free","unknown"
"455","Interesting but...","Billisen C","Oct 2020",3,"audio","unknown"
"456","Interesting but...","Billisen C","Oct 2020",3,"joke","unknown"
"457","Interesting but...","Billisen C","Oct 2020",3,"incomplete","unknown"
"458","Interesting but...","Billisen C","Oct 2020",3,"clips","unknown"
"459","Interesting but...","Billisen C","Oct 2020",3,"arent","unknown"
"460","Wonderful Experience","sharonmort2019","Oct 2020",5,"egyptian","unknown"
"461","Wonderful Experience","sharonmort2019","Oct 2020",5,"displays","unknown"
"462","Wonderful Experience","sharonmort2019","Oct 2020",5,"amazing","surprise"
"463","Wonderful Experience","sharonmort2019","Oct 2020",5,"visited","unknown"
"464","Wonderful Experience","sharonmort2019","Oct 2020",5,"egypt","unknown"
"465","Wonderful Experience","sharonmort2019","Oct 2020",5,"times","unknown"
"466","Wonderful Experience","sharonmort2019","Oct 2020",5,"lucky","unknown"
"467","Wonderful Experience","sharonmort2019","Oct 2020",5,"wonderful","surprise"
"468","Wonderful Experience","sharonmort2019","Oct 2020",5,"sights","unknown"
"469","Wonderful Experience","sharonmort2019","Oct 2020",5,"relics","unknown"
"470","Wonderful Experience","sharonmort2019","Oct 2020",5,"natural","unknown"
"471","Wonderful Experience","sharonmort2019","Oct 2020",5,"environment","unknown"
"472","Wonderful Experience","sharonmort2019","Oct 2020",5,"worth","unknown"
"473","Wonderful Experience","sharonmort2019","Oct 2020",5,"visit","unknown"
"474","Wonderful Experience","sharonmort2019","Oct 2020",5,"building","unknown"
"475","Wonderful Experience","sharonmort2019","Oct 2020",5,"amazing","surprise"
"476","Wonderful Experience","sharonmort2019","Oct 2020",5,"easy","unknown"
"477","Perfect visit","Luisa I","Oct 2020",5,"experience","unknown"
"478","Perfect visit","Luisa I","Oct 2020",5,"explore","unknown"
"479","Perfect visit","Luisa I","Oct 2020",5,"egypt","unknown"
"480","Perfect visit","Luisa I","Oct 2020",5,"roman","unknown"
"481","Perfect visit","Luisa I","Oct 2020",5,"british","unknown"
"482","Perfect visit","Luisa I","Oct 2020",5,"empire","unknown"
"483","Perfect visit","Luisa I","Oct 2020",5,"collection","unknown"
"484","Perfect visit","Luisa I","Oct 2020",5,"beautiful","unknown"
"485","Perfect visit","Luisa I","Oct 2020",5,"experience","unknown"
"486","Perfect visit","Luisa I","Oct 2020",5,"beautiful","unknown"
"487","Perfect visit","Luisa I","Oct 2020",5,"world","unknown"
"488","Perfect visit","Luisa I","Oct 2020",5,"inside","unknown"
"489","Perfect visit","Luisa I","Oct 2020",5,"unique","unknown"
"490","Perfect visit","Luisa I","Oct 2020",5,"unforgettable","unknown"
"491","Perfect visit","Luisa I","Oct 2020",5,"experience","unknown"
"492","History of the world","Amelia.p","Oct 2020",5,"museum","unknown"
"493","History of the world","Amelia.p","Oct 2020",5,"london","unknown"
"494","History of the world","Amelia.p","Oct 2020",5,"history","unknown"
"495","History of the world","Amelia.p","Oct 2020",5,"incredibly","unknown"
"496","History of the world","Amelia.p","Oct 2020",5,"fantastic","surprise"
"497","History of the world","Amelia.p","Oct 2020",5,"egypt","unknown"
"498","History of the world","Amelia.p","Oct 2020",5,"department","unknown"
"499","History of the world","Amelia.p","Oct 2020",5,"unique","unknown"
"500","Love the British Museum","HoppyFace","Oct 2020",5,"rainy","unknown"
"501","Love the British Museum","HoppyFace","Oct 2020",5,"day","unknown"
"502","Love the British Museum","HoppyFace","Oct 2020",5,"occasionally","unknown"
"503","Love the British Museum","HoppyFace","Oct 2020",5,"afternoon","unknown"
"504","Love the British Museum","HoppyFace","Oct 2020",5,"tea","unknown"
"505","Love the British Museum","HoppyFace","Oct 2020",5,"restaurant","unknown"
"506","Love the British Museum","HoppyFace","Oct 2020",5,"love","joy"
"507","Love the British Museum","HoppyFace","Oct 2020",5,"quiet","unknown"
"508","Love the British Museum","HoppyFace","Oct 2020",5,"afternoon","unknown"
"509","Love the British Museum","HoppyFace","Oct 2020",5,"soaking","unknown"
"510","Love the British Museum","HoppyFace","Oct 2020",5,"history","unknown"
"511","Give back the Parthenon sculptures ","<U+0391><U+039A><U+0391><U+039B><U+0391><U+039D>T<U+0399>S","Oct 2020",5,"exhibits","unknown"
"512","Give back the Parthenon sculptures ","<U+0391><U+039A><U+0391><U+039B><U+0391><U+039D>T<U+0399>S","Oct 2020",5,"world","unknown"
"513","Give back the Parthenon sculptures ","<U+0391><U+039A><U+0391><U+039B><U+0391><U+039D>T<U+0399>S","Oct 2020",5,"museum","unknown"
"514","Give back the Parthenon sculptures ","<U+0391><U+039A><U+0391><U+039B><U+0391><U+039D>T<U+0399>S","Oct 2020",5,"worths","unknown"
"515","Give back the Parthenon sculptures ","<U+0391><U+039A><U+0391><U+039B><U+0391><U+039D>T<U+0399>S","Oct 2020",5,"visit","unknown"
"516","Give back the Parthenon sculptures ","<U+0391><U+039A><U+0391><U+039B><U+0391><U+039D>T<U+0399>S","Oct 2020",5,"greek","unknown"
"517","Give back the Parthenon sculptures ","<U+0391><U+039A><U+0391><U+039B><U+0391><U+039D>T<U+0399>S","Oct 2020",5,"mention","unknown"
"518","Give back the Parthenon sculptures ","<U+0391><U+039A><U+0391><U+039B><U+0391><U+039D>T<U+0399>S","Oct 2020",5,"parthenon","unknown"
"519","Give back the Parthenon sculptures ","<U+0391><U+039A><U+0391><U+039B><U+0391><U+039D>T<U+0399>S","Oct 2020",5,"sculptures","unknown"
"520","Give back the Parthenon sculptures ","<U+0391><U+039A><U+0391><U+039B><U+0391><U+039D>T<U+0399>S","Oct 2020",5,"caryatis","unknown"
"521","Give back the Parthenon sculptures ","<U+0391><U+039A><U+0391><U+039B><U+0391><U+039D>T<U+0399>S","Oct 2020",5,"clocks","unknown"
"522","Give back the Parthenon sculptures ","<U+0391><U+039A><U+0391><U+039B><U+0391><U+039D>T<U+0399>S","Oct 2020",5,"watches","unknown"
"523","Give back the Parthenon sculptures ","<U+0391><U+039A><U+0391><U+039B><U+0391><U+039D>T<U+0399>S","Oct 2020",5,"section","unknown"
"524","Give back the Parthenon sculptures ","<U+0391><U+039A><U+0391><U+039B><U+0391><U+039D>T<U+0399>S","Oct 2020",5,"travelled","unknown"
"525","Give back the Parthenon sculptures ","<U+0391><U+039A><U+0391><U+039B><U+0391><U+039D>T<U+0399>S","Oct 2020",5,"time","unknown"
"526","Give back the Parthenon sculptures ","<U+0391><U+039A><U+0391><U+039B><U+0391><U+039D>T<U+0399>S","Oct 2020",5,"favorite","unknown"
"527","Give back the Parthenon sculptures ","<U+0391><U+039A><U+0391><U+039B><U+0391><U+039D>T<U+0399>S","Oct 2020",5,"asian","unknown"
"528","Give back the Parthenon sculptures ","<U+0391><U+039A><U+0391><U+039B><U+0391><U+039D>T<U+0399>S","Oct 2020",5,"exhibits","unknown"
"529","Not my cup of tea","damasust","Oct 2020",1,"items","unknown"
"530","Not my cup of tea","damasust","Oct 2020",1,"britain","unknown"
"531","Not my cup of tea","damasust","Oct 2020",1,"plundered","unknown"
"532","Not my cup of tea","damasust","Oct 2020",1,"world","unknown"
"533","Not my cup of tea","damasust","Oct 2020",1,"past","unknown"
"534","Not my cup of tea","damasust","Oct 2020",1,"personally","unknown"
"535","Not my cup of tea","damasust","Oct 2020",1,"prefer","joy"
"536","Not my cup of tea","damasust","Oct 2020",1,"items","unknown"
"537","Not my cup of tea","damasust","Oct 2020",1,"correct","unknown"
"538","Not my cup of tea","damasust","Oct 2020",1,"setting","unknown"
"539","Not my cup of tea","damasust","Oct 2020",1,"starting","unknown"
"540","Not my cup of tea","damasust","Oct 2020",1,"elgin","unknown"
"541","Not my cup of tea","damasust","Oct 2020",1,"marbles","unknown"
"542","Breath Taking Architecture","Mike B","Oct 2020",5,"absolutely","unknown"
"543","Breath Taking Architecture","Mike B","Oct 2020",5,"amazing","surprise"
"544","Breath Taking Architecture","Mike B","Oct 2020",5,"visit","unknown"
"545","Breath Taking Architecture","Mike B","Oct 2020",5,"architecture","unknown"
"546","Breath Taking Architecture","Mike B","Oct 2020",5,"inside","unknown"
"547","Breath Taking Architecture","Mike B","Oct 2020",5,"short","unknown"
"548","Breath Taking Architecture","Mike B","Oct 2020",5,"breath","unknown"
"549","Breath Taking Architecture","Mike B","Oct 2020",5,"taking","unknown"
"550","Breath Taking Architecture","Mike B","Oct 2020",5,"literally","unknown"
"551","Breath Taking Architecture","Mike B","Oct 2020",5,"walk","joy"
"552","Breath Taking Architecture","Mike B","Oct 2020",5,"friend","joy"
"553","Breath Taking Architecture","Mike B","Oct 2020",5,"visit","unknown"
"554","Breath Taking Architecture","Mike B","Oct 2020",5,"australia","unknown"
"555","Breath Taking Architecture","Mike B","Oct 2020",5,"normal","unknown"
"556","Breath Taking Architecture","Mike B","Oct 2020",5,"haunts","unknown"
"557","Breath Taking Architecture","Mike B","Oct 2020",5,"london","unknown"
"558","Breath Taking Architecture","Mike B","Oct 2020",5,"cherry","unknown"
"559","Breath Taking Architecture","Mike B","Oct 2020",5,"cake","unknown"
"560","Breath Taking Architecture","Mike B","Oct 2020",5,"walked","unknown"
"561","Breath Taking Architecture","Mike B","Oct 2020",5,"round","unknown"
"562","Always worth a visit","Elaine N","Oct 2020",4,"visited","unknown"
"563","Always worth a visit","Elaine N","Oct 2020",4,"covid","unknown"
"564","Always worth a visit","Elaine N","Oct 2020",4,"conditions","unknown"
"565","Always worth a visit","Elaine N","Oct 2020",4,"ground","unknown"
"566","Always worth a visit","Elaine N","Oct 2020",4,"floor","unknown"
"567","Always worth a visit","Elaine N","Oct 2020",4,"public","unknown"
